,Unnamed: 0,Manufacturer Identification Number,Model Identification Numer,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type,Commercial Name New,Enedc (g/km)
1634,14505,588,ALN,2.0,4855,1854,1401,2295,AUDI,"S5 Sportback,AUDI S5",B8,2818.0,0.134246575342465,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1635,14506,588,ALO,1.0,4443,1765,1423,1830,AUDI,"A3 Sportback,A3,AUDI A3",8P,2578.0,0.0586666666666666,5,1,192.0,PETROL,AUDIA3,
1636,14507,588,ALP,2.0,5344,1949,1468,2535,AUDI,"A8,A8 L,AUDI A8,AUDI A8L",4H,3122.0,0.141085271317829,5,1,250.0,PETROL,A8,184.93333333333334
1637,14514,588,ALW,2.0,4743,1934,1663,2425,AUDI,AUDI Q5,8R1,2815.0,0.105851063829787,5,1,234.0,PETROL,Q5,
1638,14517,588,ALZ,2.0,4743,1934,1663,2330,AUDI,AUDI Q5,8R1,2815.0,0.0739495798319327,5,1,210.0,PETROL,Q5,
1639,14518,588,AMA,2.0,4743,1934,1663,2375,AUDI,AUDI Q5,8R1,2815.0,0.0857538035961272,5,1,222.0,PETROL,Q5,
1640,14519,588,AMB,2.0,5217,2000,1772,2965,AUDI,AUDI Q7,4L1,3013.0,0.111015118790496,5,1,248.0,PETROL,,
1641,14520,588,AMC,2.0,5217,2000,1772,2930,AUDI,AUDI Q7,4L1,3013.0,0.0905494505494505,5,1,230.0,PETROL,,
1642,14525,588,AMH,2.0,5217,2000,1772,3075,AUDI,"Q7,AUDI Q7",4L,3013.0,0.0865800865800865,7,1,225.0,PETROL,Q7,178.17391304347825
1643,14526,588,AMI,2.0,5217,2000,1772,3095,AUDI,"Q7,AUDI Q7",4L,3013.0,0.105150214592274,7,1,245.0,PETROL,Q7,178.17391304347825
1644,14534,588,AMQ,2.0,4855,1854,1446,2370,AUDI,AUDI S4;AUDI S5,B81,2817.0,0.13406292749658,5,1,250.0,PETROL,A5SPORTBACK,
1645,14535,588,AMR,1.0,4851,1826,1446,2210,AUDI,AUDI A4,B81,2817.0,0.117117117117117,5,1,250.0,PETROL,A5SPORTBACK,
1646,14536,588,AMS,2.0,4855,1854,1446,2280,AUDI,AUDI A4;AUDI A5,B81,2817.0,0.113372093023255,5,1,250.0,PETROL,A5SPORTBACK,
1647,14539,588,AMV,1.0,4851,1826,1446,2135,AUDI,AUDI A4,B81,2817.0,0.0561403508771929,5,1,200.0,PETROL,A5SPORTBACK,
1648,14540,588,AMW,1.0,4855,1854,1446,2130,AUDI,AUDI A4;AUDI A5,B81,2817.0,0.0751592356687898,5,1,218.0,PETROL,A5SPORTBACK,
1649,14541,588,AMX,2.0,4851,1826,1446,2170,AUDI,AUDI A4,B81,2817.0,0.0726153846153846,5,1,219.0,PETROL,A5SPORTBACK,
1650,14542,588,AMY,1.0,4855,1854,1446,2145,AUDI,AUDI A4;AUDI A5,B81,2817.0,0.0834123222748815,5,1,233.0,PETROL,A5SPORTBACK,
1651,14543,588,AMZ,1.0,4855,1854,1446,2150,AUDI,AUDI A4;AUDI A5,B81,2817.0,0.0976377952755905,5,1,245.0,PETROL,A5SPORTBACK,
1652,14544,588,ANA,2.0,4855,1854,1505,2270,AUDI,AUDI A4;AUDI A4 ALLROAD Q,B81,2817.0,0.0921248142644873,5,1,242.0,PETROL,A5SPORTBACK,
1653,14545,588,ANB,1.0,4851,1826,1446,2115,AUDI,AUDI A4,B81,2817.0,0.0840764331210191,5,23,228.0,PETROL,A5SPORTBACK,
1654,14546,588,ANC,2.0,4851,1826,1446,2195,AUDI,AUDI A4,B81,2817.0,0.08,5,23,223.0,PETROL,A5SPORTBACK,
1655,14550,588,ANG,1.0,5060,1855,1473,2250,AUDI,AUDI A6,4F1,2857.0,0.0744047619047619,5,1,224.0,PETROL,,
1656,14551,588,ANH,2.0,5060,1862,1526,2510,AUDI,AUDI A6;AUDI A6 ALLROAD Q,4F1,2857.0,0.133160621761658,5,1,250.0,PETROL,,
1657,14552,588,ANI,2.0,5060,1864,1473,2600,AUDI,AUDI S6,4F1,2857.0,0.156479217603911,5,1,250.0,PETROL,,
1658,14556,588,ANM,2.0,5060,1862,1526,2470,AUDI,AUDI A6;AUDI A6 ALLROAD Q,4F1,2857.0,0.112698412698412,5,1,250.0,PETROL,,
1659,14560,588,ANQ,1.0,5060,1855,1473,2270,AUDI,AUDI A6,4F1,2857.0,0.0821114369501466,5,1,232.0,PETROL,,
1660,14561,588,ANR,2.0,5060,1855,1473,2330,AUDI,AUDI A6,4F1,2857.0,0.0788732394366197,5,1,232.0,PETROL,,
1661,14562,588,ANS,1.0,5060,1855,1473,2270,AUDI,AUDI A6,4F1,2857.0,0.0944606413994169,5,1,235.0,PETROL,,
1662,14563,588,ANT,2.0,5060,1855,1473,2370,AUDI,AUDI A6,4F1,2857.0,0.0892561983471074,5,1,235.0,PETROL,,
1663,14566,588,ANW,1.0,3992,1740,1441,1490,AUDI,"A1,AUDI A1",8X,2459.0,0.0565022421524663,4,1,180.0,PETROL,A1 SPORTBACK,108.48648648648648
1664,14567,588,ANX,1.0,3992,1740,1441,1575,AUDI,"A1,AUDI A1",8X,2459.0,0.0757894736842105,4,1,203.0,PETROL,A1 SPORTBACK,108.48648648648648
1665,14570,588,AOA,2.0,5344,1949,1468,2550,AUDI,"A8,A8 L,AUDI A8,AUDI A8L",4H,3122.0,0.110362694300518,5,1,250.0,PETROL,A8,184.93333333333334
1666,14571,588,AOB,2.0,5378,1949,1481,2675,AUDI,"A8 L W12,A8 L,AUDI A8L",4H,3122.0,0.171962616822429,5,1,250.0,PETROL,A8,184.93333333333334
1667,14572,588,AOC,1.0,3992,1740,1441,1640,AUDI,"A1,AUDI A1",8X,2459.0,0.107509881422924,4,1,227.0,PETROL,A1 SPORTBACK,108.48648648648648
1668,14574,588,AOE,1.0,4443,1765,1423,1785,AUDI,"A3 Sportback,A3,AUDI A3",8P,2578.0,0.05859375,5,23,185.0,PETROL,AUDIA3,
1669,14579,588,AOJ,2.0,4743,1934,1663,2425,AUDI,"Q5,AUDI Q5",8R1,2815.0,0.105851063829787,5,1,234.0,PETROL,Q5,
1670,14582,588,AOM,2.0,4744,1934,1665,2390,AUDI,"Q5,AUDI Q5",8R1,2816.0,0.0695652173913043,5,1,210.0,PETROL,Q5,
1671,14583,588,AON,2.0,4743,1934,1663,2375,AUDI,"Q5,AUDI Q5",8R1,2815.0,0.0855172413793103,5,1,222.0,PETROL,Q5,
1672,14584,588,AOO,1.0,5060,1855,1473,2265,AUDI,AUDI A6,4F1,2857.0,0.0737463126843657,5,1,224.0,PETROL,,
1673,14585,588,AOP,2.0,5060,1862,1526,2510,AUDI,"AUDI A6 ALLROAD QUATTRO,A",4F1,2857.0,0.133160621761658,5,1,250.0,PETROL,,
1674,14586,588,AOQ,2.0,5060,1864,1473,2600,AUDI,AUDI S6,4F1,2857.0,0.156479217603911,5,1,250.0,PETROL,,
1675,14590,588,AOU,2.0,5060,1862,1526,2470,AUDI,"AUDI A6 ALLROAD QUATTRO,A",4F1,2857.0,0.112252964426877,5,1,250.0,PETROL,,
1676,14595,588,AOZ,1.0,5060,1855,1473,2285,AUDI,AUDI A6,4F1,2857.0,0.0813953488372093,5,1,232.0,PETROL,,
1677,14596,588,APA,2.0,5060,1855,1473,2345,AUDI,AUDI A6,4F1,2857.0,0.0782122905027933,5,1,232.0,PETROL,,
1678,14597,588,APB,1.0,5060,1855,1473,2285,AUDI,AUDI A6,4F1,2857.0,0.0936416184971098,5,1,235.0,PETROL,,
1679,14598,588,APC,2.0,5060,1855,1473,2385,AUDI,AUDI A6,4F1,2857.0,0.0885245901639344,5,1,235.0,PETROL,,
1680,14609,588,APN,2.0,4855,1854,1463,2370,AUDI,"S5 Sportback,S4 Avant,AUD",B81,2820.0,0.129287598944591,5,1,250.0,PETROL,A5SPORTBACK,
1681,14610,588,APO,1.0,4851,1826,1446,2210,AUDI,AUDI A4,B81,2817.0,0.117117117117117,5,1,250.0,PETROL,A5SPORTBACK,
1682,14611,588,APP,2.0,4855,1854,1446,2280,AUDI,"AUDI A5,AUDI A4",B81,2817.0,0.113372093023255,5,1,250.0,PETROL,A5SPORTBACK,
1683,14614,588,APS,1.0,4851,1826,1463,2145,AUDI,"A4 Avant,AUDI A4",B81,2817.0,0.0530920060331825,5,1,200.0,PETROL,A5SPORTBACK,
1684,14615,588,APT,1.0,4855,1854,1446,2130,AUDI,"AUDI A5,AUDI A4",B81,2817.0,0.0751592356687898,5,1,223.0,PETROL,A5SPORTBACK,
1685,14616,588,APU,2.0,4851,1826,1446,2170,AUDI,AUDI A4,B81,2817.0,0.0726153846153846,5,1,219.0,PETROL,A5SPORTBACK,
1686,14617,588,APV,1.0,4855,1854,1446,2145,AUDI,"AUDI A5,AUDI A4",B81,2817.0,0.0834123222748815,5,1,233.0,PETROL,A5SPORTBACK,
1687,14618,588,APW,1.0,4855,1854,1463,2160,AUDI,"A5 Sportback,A4 Avant,AUD",B81,2817.0,0.097331240188383,5,1,245.0,PETROL,A5SPORTBACK,
1688,14619,588,APX,2.0,4855,1854,1505,2270,AUDI,"A5 Sportback,A4 allroad q",B81,2817.0,0.0921248142644873,5,1,242.0,PETROL,A5SPORTBACK,
1689,14620,588,APY,1.0,4851,1826,1463,2120,AUDI,"A4 Avant,AUDI A4",B81,2817.0,0.0798789712556732,5,23,228.0,PETROL,A5SPORTBACK,
1690,14621,588,APZ,2.0,4851,1826,1463,2195,AUDI,"A4 Avant,AUDI A4",B81,2817.0,0.0761904761904762,5,23,224.0,PETROL,A5SPORTBACK,
1691,14626,588,AQE,1.0,5079,1911,1430,2270,AUDI,"A7 Sportback,AUDI A7",4G,2922.0,0.0864553314121037,5,1,235.0,PETROL,0,
1692,14627,588,AQF,2.0,5079,1911,1430,2340,AUDI,"A7 Sportback,AUDI A7",4G,2922.0,0.0817438692098092,5,1,235.0,PETROL,0,
1693,14628,588,AQG,2.0,5079,1911,1430,2395,AUDI,"A7 Sportback,AUDI A7",4G,2922.0,0.118758434547908,5,1,250.0,PETROL,0,
1694,14631,588,AQJ,2.0,5217,2000,1772,2965,AUDI,AUDI Q7,4L1,3013.0,0.111015118790496,5,1,248.0,PETROL,,
1695,14632,588,AQK,2.0,5217,2000,1772,2930,AUDI,AUDI Q7,4L1,3013.0,0.0903508771929824,5,1,230.0,PETROL,,
1696,14637,588,AQP,2.0,5217,2018,1783,2965,AUDI,"Q7,AUDI Q7",4L1,3013.0,0.112385321100917,5,1,250.0,PETROL,,
1697,14638,588,AQQ,2.0,5217,2000,1772,2945,AUDI,"Q7,AUDI Q7",4L1,3013.0,0.0871459694989106,5,1,225.0,PETROL,,
1698,14643,588,AQV,2.0,5079,1911,1492,2420,AUDI,"A7 Sportback,A6 Avant,AUD",4G1,2922.0,0.118120805369127,5,1,250.0,PETROL,,
1699,14644,588,AQW,2.0,5079,1911,1492,2360,AUDI,"A7 Sportback,A6 Avant,AUD",4G1,2922.0,0.0786369593709043,5,1,235.0,PETROL,,
1700,14647,588,AQZ,1.0,5049,1874,1478,2190,AUDI,"A6 Limousine,AUDI A6",4G,2921.0,0.09009009009009,5,1,242.0,PETROL,0,
1701,14648,588,ARA,2.0,5049,1874,1478,2290,AUDI,"A6 Limousine,AUDI A6",4G,2921.0,0.0832177531206657,5,1,240.0,PETROL,0,
1702,14652,588,ARE,2.0,5049,1874,1478,2350,AUDI,"A6 Limousine,AUDI A6",4G,2921.0,0.120054570259208,5,1,250.0,PETROL,0,
1703,14653,588,ARF,1.0,5079,1911,1492,2290,AUDI,"A7 Sportback,A6 Avant,AUD",4G1,2922.0,0.0826446280991735,5,1,235.0,PETROL,,
1704,14659,588,ARL,1.0,5049,1874,1492,2290,AUDI,"A6 Avant,AUDI A6",4G,2921.0,0.0872093023255814,5,1,232.0,PETROL,0,
1705,14660,588,ARM,2.0,5049,1874,1492,2360,AUDI,"A6 Avant,AUDI A6",4G,2921.0,0.0817438692098092,5,1,230.0,PETROL,0,
1706,14661,588,ARN,2.0,5049,1874,1492,2420,AUDI,"A6 Avant,AUDI A6",4G,2921.0,0.117962466487935,5,1,250.0,PETROL,0,
1707,14665,588,ARR,2.0,4744,1934,1665,2495,AUDI,"Q5 hybrid,AUDI Q5 HYBRID",8R2,2818.0,0.0779874213836478,5,8,225.0,PETROL,AUDIQ5HYBRID,
1708,14668,588,ARU,1.0,5049,1874,1478,2145,AUDI,"A6 Limousine,AUDI A6",4G,2921.0,0.0811059907834101,5,1,232.0,PETROL,0,
1709,14676,588,ASC,2.0,4732,1854,1388,2175,AUDI,"S5 Coup̩,AUDI S5",B8,2758.0,0.14,4,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1710,14677,588,ASD,1.0,4807,1854,1401,2075,AUDI,"A5 Sportback,AUDI A5",B8,2817.0,0.0789889415481832,5,1,230.0,PETROL,A4 LIMOUSINE,130.8901098901099
1711,14681,588,ASH,1.0,4732,1854,1393,2155,AUDI,"A5 Cabriolet,AUDI A5 CABR",B8,2758.0,0.072992700729927,4,1,222.0,PETROL,A4 LIMOUSINE,130.8901098901099
1712,14685,588,ASL,2.0,4463,1851,1618,2155,AUDI,"Q3,AUDI Q3",8U,2601.0,0.077760497667185,5,1,212.0,PETROL,0,
1713,14686,588,ASM,2.0,4463,1851,1618,2165,AUDI,"Q3,AUDI Q3",8U,2601.0,0.0945121951219512,5,1,230.0,PETROL,0,
1714,14693,588,AST,1.0,5049,1874,1492,2260,AUDI,"A6 Avant,AUDI A6",4G,2921.0,0.0779911373707533,5,1,224.0,PETROL,0,
1715,14694,588,ASU,1.0,5049,1874,1492,2260,AUDI,"A6 Avant,AUDI A6",4G1,2921.0,0.0739495798319327,5,1,224.0,PETROL,,
1716,14701,588,ATB,1.0,4825,1826,1463,2100,AUDI,A4 Avant,B8,2820.0,0.0788643533123028,5,1,230.0,PETROL,A4 LIMOUSINE,130.8901098901099
1717,14702,588,ATC,1.0,4825,1826,1443,2020,AUDI,A4 Limousine,B8,2820.0,0.081967213114754,5,1,230.0,PETROL,A4 LIMOUSINE,130.8901098901099
1718,14704,588,ATE,2.0,4732,1854,1393,2350,AUDI,A5 Cabriolet,B8,2758.0,0.103896103896103,4,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1719,14705,588,ATF,2.0,4732,1854,1388,2150,AUDI,A5 Coup̩,B8,2758.0,0.115942028985507,4,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1720,14706,588,ATG,2.0,4807,1854,1401,2265,AUDI,A5 Sportback,B8,2818.0,0.111731843575418,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1721,14710,588,ATK,2.0,5250,1949,1470,2590,AUDI,S8,4H,2994.0,0.185662211421628,5,1,250.0,PETROL,A8,184.93333333333334
1722,14711,588,ATL,1.0,5047,1874,1455,2320,AUDI,A6 Limousine hybrid,4G2,2921.0,0.084010840108401,5,8,240.0,PETROL,A6LIMOUSINEHYBRID,
1723,14712,588,ATM,1.0,5378,1949,1481,2520,AUDI,"A8 hybrid,A8 L hybrid",4H2,3122.0,0.0786802030456852,5,8,235.0,PETROL,A8 L HYBRID,147.0
1724,14713,588,ATN,2.0,4463,1851,1618,2175,AUDI,"Q3,AUDI Q3",8U1,2601.0,0.0742942050520059,5,1,212.0,PETROL,,
1725,14717,588,ATR,2.0,4463,1851,1618,2185,AUDI,"Q3,AUDI Q3",8U1,2601.0,0.0909090909090909,5,1,230.0,PETROL,,
1726,14723,588,ATX,1.0,4825,1854,1463,2150,AUDI,"A5 Sportback,A4 Avant,AUD",B81,2817.0,0.0748502994011976,5,1,230.0,PETROL,A5SPORTBACK,
1727,14732,588,AUH,2.0,4825,1826,1443,2215,AUDI,A4 Limousine,B8,2817.0,0.115107913669064,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1728,14733,588,AUI,2.0,4825,1826,1463,2285,AUDI,A4 Avant,B8,2817.0,0.111731843575418,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1729,14734,588,AUJ,1.0,3992,1746,1448,1575,AUDI,A1 Sportback,8X,2457.0,0.0552631578947368,5,1,180.0,PETROL,A1 SPORTBACK,108.48648648648648
1730,14735,588,AUK,1.0,3992,1746,1448,1660,AUDI,A1 Sportback,8X,2457.0,0.0742268041237113,5,1,203.0,PETROL,A1 SPORTBACK,108.48648648648648
1731,14738,588,AUN,1.0,3992,1746,1448,1705,AUDI,A1 Sportback,8X,2457.0,0.105426356589147,5,1,227.0,PETROL,A1 SPORTBACK,108.48648648648648
1732,14742,588,AUR,2.0,4825,1854,1463,2335,AUDI,"A5 Sportback,A4 Avant",B81,2817.0,0.106524633821571,5,1,250.0,PETROL,A5SPORTBACK,
1733,14748,588,AUX,1.0,3992,1740,1441,1570,AUDI,A1,8X,2459.0,0.0865546218487395,4,1,212.0,PETROL,A1 SPORTBACK,108.48648648648648
1734,14749,588,AUY,2.0,3987,1740,1441,1790,AUDI,A1 quattro,8X,2459.0,0.128327645051194,4,1,245.0,PETROL,A1 SPORTBACK,108.48648648648648
1735,14750,588,AUZ,2.0,4825,1826,1463,2130,AUDI,A4 Avant,B8,2817.0,0.0764525993883792,5,1,220.0,PETROL,A4 LIMOUSINE,130.8901098901099
1736,14751,588,AVA,2.0,4825,1826,1443,2055,AUDI,A4 Limousine,B8,2817.0,0.0791139240506329,5,1,229.0,PETROL,A4 LIMOUSINE,130.8901098901099
1737,14752,588,AVB,2.0,5049,1898,1544,2505,AUDI,"A6 allroad quattro,A6 Ava",4G,2921.0,0.120158102766798,5,1,250.0,PETROL,0,
1738,14753,588,AVC,2.0,5049,1874,1492,2580,AUDI,S6 Avant,4G,2917.0,0.152592592592592,5,1,250.0,PETROL,0,
1739,14754,588,AVD,2.0,5049,1874,1478,2505,AUDI,S6 Limousine,4G,2917.0,0.156852791878172,5,1,250.0,PETROL,0,
1740,14755,588,AVE,2.0,5070,1911,1430,2555,AUDI,S7 Sportback,4G,2916.0,0.152970297029702,5,1,250.0,PETROL,0,
1741,14756,588,AVF,2.0,5344,1949,1468,2595,AUDI,"A8,A8 L",4H,3122.0,0.154887218045112,5,1,250.0,PETROL,A8,184.93333333333334
1742,14757,588,AVG,2.0,5070,1911,1544,2505,AUDI,"A7 Sportback,A6 allroad q",4G1,2922.0,0.114142678347934,5,1,250.0,PETROL,,
1743,14758,588,AVH,1.0,4362,1777,1468,1730,AUDI,A3,8V,2585.0,0.0623481781376518,5,1,193.0,PETROL,0,
1744,14759,588,AVI,1.0,4362,1777,1468,1755,AUDI,A3,8V,2585.0,0.0714285714285714,5,1,205.0,PETROL,0,
1745,14760,588,AVJ,1.0,4362,1777,1468,1765,AUDI,A3,8V,2585.0,0.0807843137254901,5,1,213.0,PETROL,0,
1746,14761,588,AVK,1.0,4362,1777,1468,1810,AUDI,A3,8V,2585.0,0.100380228136882,5,1,235.0,PETROL,0,
1747,14762,588,AVL,2.0,4362,1777,1468,1910,AUDI,A3,8V,2585.0,0.0929577464788732,5,1,228.0,PETROL,0,
1748,14763,588,AVM,2.0,4362,1777,1468,1985,AUDI,"S3,A3",8V,2592.0,0.148821548821548,5,1,250.0,PETROL,0,
1749,14769,588,AVS,2.0,4744,1934,1665,2380,AUDI,Q5,8R,2816.0,0.0906593406593406,5,1,222.0,PETROL,Q5,158.31428571428572
1750,14770,588,AVT,2.0,4744,1934,1665,2460,AUDI,Q5,8R,2816.0,0.104166666666666,5,1,234.0,PETROL,Q5,158.31428571428572
1751,14773,588,AVW,2.0,5049,1874,1478,2350,AUDI,A6 Limousine,4G,2921.0,0.124420190995907,5,1,250.0,PETROL,0,
1752,14774,588,AVX,2.0,5070,1911,1430,2395,AUDI,A7 Sportback,4G,2922.0,0.12258064516129,5,1,250.0,PETROL,0,
1753,14775,588,AVY,2.0,5070,1911,1492,2580,AUDI,"S7 Sportback,S6 Avant",4G1,2917.0,0.146445497630331,5,1,250.0,PETROL,,
1754,14776,588,AVZ,2.0,4825,1826,1463,2180,AUDI,A4 Avant,B81,2817.0,0.0726744186046511,5,1,220.0,PETROL,A5SPORTBACK,
1755,14781,588,AWE,2.0,4744,1934,1665,2390,AUDI,Q5,8R1,2816.0,0.0861618798955613,5,1,222.0,PETROL,Q5,
1756,14782,588,AWF,2.0,4744,1934,1665,2470,AUDI,Q5,8R1,2816.0,0.0993788819875776,5,1,234.0,PETROL,Q5,
1757,14784,588,AWH,1.0,4425,1785,1477,1785,AUDI,"A3 Sportback,A3",8V,2620.0,0.0697674418604651,5,1,205.0,PETROL,0,
1758,14785,588,AWI,1.0,4425,1785,1477,1840,AUDI,"A3 Sportback,A3",8V,2620.0,0.0981412639405204,5,1,235.0,PETROL,0,
1759,14787,588,AWK,1.0,3992,1746,1448,1655,AUDI,A1 Sportback,8X,2457.0,0.0847736625514403,5,1,212.0,PETROL,A1 SPORTBACK,108.48648648648648
1760,14788,588,AWL,1.0,4425,1785,1477,1760,AUDI,A3 Sportback,8V,2620.0,0.0608695652173913,5,1,193.0,PETROL,0,
1761,14789,588,AWM,1.0,4425,1785,1477,1795,AUDI,A3 Sportback,8V,2620.0,0.0789272030651341,5,1,213.0,PETROL,0,
1762,14790,588,AWN,2.0,4425,1785,1477,1940,AUDI,A3 Sportback,8V,2620.0,0.0910344827586207,5,1,228.0,PETROL,0,
1763,14791,588,AWO,2.0,4425,1785,1477,2015,AUDI,S3 Sportback,8V,2626.0,0.145874587458745,5,1,250.0,PETROL,0,
1764,14797,588,AWU,2.0,4362,1777,1468,1975,AUDI,"S3,A3",8V,2592.0,0.139189189189189,5,1,250.0,PETROL,0,
1765,14800,588,AWX,1.0,4551,1796,1441,1785,AUDI,A3 Limousine,8V,2618.0,0.071042471042471,5,1,212.0,PETROL,0,
1766,14801,588,AWY,1.0,4551,1796,1441,1800,AUDI,A3 Limousine,8V,2618.0,0.078030303030303,5,1,219.0,PETROL,0,
1767,14802,588,AWZ,1.0,4551,1796,1441,1845,AUDI,A3 Limousine,8V,2618.0,0.0972375690607734,5,1,242.0,PETROL,0,
1768,14803,588,AXA,2.0,4551,1796,1441,1945,AUDI,A3 Limousine,8V,2618.0,0.0902564102564102,5,1,235.0,PETROL,0,
1769,14807,588,AXE,1.0,4825,1826,1443,2035,AUDI,A4 Limousine,B8,2817.0,0.106969205834683,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1770,14808,588,AXF,2.0,4825,1826,1443,2120,AUDI,A4 Limousine,B8,2817.0,0.101538461538461,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1771,14812,588,AXJ,1.0,4807,1854,1401,2080,AUDI,A5 Sportback,B8,2817.0,0.10377358490566,5,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1772,14813,588,AXK,2.0,4807,1854,1401,2165,AUDI,A5 Sportback,B8,2817.0,0.0989505247376311,5,1,245.0,PETROL,A4 LIMOUSINE,130.8901098901099
1773,14814,588,AXL,1.0,4825,1826,1463,2110,AUDI,A4 Avant,B8,2817.0,0.103286384976525,5,1,245.0,PETROL,A4 LIMOUSINE,130.8901098901099
1774,14815,588,AXM,2.0,4825,1841,1501,2220,AUDI,"A4 allroad quattro,A4 Ava",B8,2817.0,0.0977777777777777,5,1,240.0,PETROL,A4 LIMOUSINE,130.8901098901099
1775,14819,588,AXQ,1.0,4732,1854,1393,2160,AUDI,A5 Cabriolet,B8,2758.0,0.0959302325581395,4,1,245.0,PETROL,A4 LIMOUSINE,130.8901098901099
1776,14820,588,AXR,2.0,4732,1854,1393,2235,AUDI,A5 Cabriolet,B8,2758.0,0.0911602209944751,4,1,240.0,PETROL,A4 LIMOUSINE,130.8901098901099
1777,14821,588,AXS,1.0,4732,1854,1388,1975,AUDI,A5 Coup̩,B8,2758.0,0.108019639934533,4,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1778,14822,588,AXT,2.0,4732,1854,1388,2040,AUDI,A5 Coup̩,B8,2758.0,0.103125,4,1,250.0,PETROL,A4 LIMOUSINE,130.8901098901099
1779,14827,588,AXY,2.0,4425,1785,1477,2005,AUDI,S3 Sportback,8V,2626.0,0.136423841059602,5,1,250.0,PETROL,0,
1780,14831,588,AYC,1.0,4425,1785,1477,1820,AUDI,A3 Sportback g-tron,8V,2621.0,0.0602230483271375,5,7,197.0,PETROL,0,
1781,14832,588,AYD,2.0,4551,1796,1441,2010,AUDI,"S3 Limousine,A3 Limousine",8V,2628.0,0.145394736842105,5,1,250.0,PETROL,0,
1782,14833,588,AYE,1.0,4496,1871,1618,2005,AUDI,Q3,8U,2601.0,0.0748299319727891,5,1,204.0,PETROL,0,
1783,14834,588,AYF,1.0,4551,1796,1441,1785,AUDI,A3 Limousine,8V,2618.0,0.0687022900763358,5,1,211.0,PETROL,0,
1784,14835,588,AYG,1.0,4529,1793,1409,1880,AUDI,A3 Cabriolet,8V,2594.0,0.0711571675302245,4,1,218.0,PETROL,0,
1785,14836,588,AYH,1.0,4529,1793,1409,1930,AUDI,A3 Cabriolet,8V,2594.0,0.0884422110552763,4,1,242.0,PETROL,0,
1786,14850,588,AYV,2.0,5378,1949,1481,2530,AUDI,"A8,A8 L",4H,3122.0,0.118134715025906,5,1,250.0,PETROL,A8,184.93333333333334
1787,14851,588,AYW,2.0,5378,1949,1481,2625,AUDI,"A8,A8 L",4H,3122.0,0.158220024721878,5,1,250.0,PETROL,A8,184.93333333333334
1788,14856,588,AZB,2.0,4551,1796,1441,2000,AUDI,S3 Limousine,8V,2628.0,0.135973597359735,5,1,250.0,PETROL,0,
1789,14857,588,AZC,2.0,4744,1934,1665,2515,AUDI,SQ5,8R,2818.0,0.131645569620253,5,1,250.0,PETROL,Q5,158.31428571428572
1790,14860,588,AZF,1.0,4529,1793,1409,1865,AUDI,A3 Cabriolet,8V,2594.0,0.0643356643356643,4,1,211.0,PETROL,0,
1791,14861,588,AZG,2.0,4529,1793,1409,2040,AUDI,A3 Cabriolet,8V,2594.0,0.0817337461300309,4,1,234.0,PETROL,0,
1792,14862,588,AZH,2.0,3992,1740,1441,1765,AUDI,S1,8X,2468.0,0.122302158273381,4,1,250.0,PETROL,A1 SPORTBACK,108.48648648648648
1793,14863,588,AZI,2.0,3992,1746,1448,1790,AUDI,S1 Sportback,8X,2468.0,0.120141342756183,4,1,250.0,PETROL,A1 SPORTBACK,108.48648648648648
1794,14864,588,AZJ,1.0,4496,1871,1618,2025,AUDI,Q3,8U1,2601.0,0.0711974110032362,5,1,204.0,PETROL,,
1795,14869,588,AZO,2.0,4744,1934,1665,2525,AUDI,SQ5,8R1,2818.0,0.125755743651753,5,1,250.0,PETROL,Q5,
1796,14872,588,AZR,1.0,4825,1854,1463,2160,AUDI,"A5 Sportback,A4 Avant",B81,2817.0,0.0982142857142857,5,1,250.0,PETROL,A5SPORTBACK,
1797,14873,588,AZS,2.0,4825,1854,1501,2270,AUDI,"A5 Sportback,A4 allroad q",B81,2817.0,0.09375,5,1,245.0,PETROL,A5SPORTBACK,
1798,14884,588,BAD,1.0,4362,1777,1468,1730,AUDI,A3,8V,2585.0,0.0655870445344129,5,1,198.0,PETROL,0,
1799,14885,588,BAE,1.0,4362,1777,1468,1755,AUDI,A3,8V,2585.0,0.073015873015873,5,1,206.0,PETROL,0,
1800,14886,588,BAF,1.0,4362,1777,1468,1765,AUDI,A3,8V,2586.0,0.0862745098039215,5,1,220.0,PETROL,0,
1801,14887,588,BAG,2.0,4362,1777,1468,1985,AUDI,S3,8V,2592.0,0.140939597315436,5,1,250.0,PETROL,0,
